ticket_id,short_description,create_time,updated_time,creator_id,description
SCTASK0922248,WeCom-Installation/upgrade-如何下载,"2025-04-09 20:11:48.000000","2025-04-09 20:12:29.000000",kqqs793,"PRID：KKCR809
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 18313006948
Problem Description:用户询问如何下载企业微信
Troubleshooting Steps:
1，告知用户个人电脑无法提供支持，ipad在软件商店搜索下载
2，
3，用户同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RK2"
INC2043680,"Tencent Meeting-System issue-腾讯会议无法显示企业邮箱","2025-04-09 20:11:47.000000","2025-04-09 20:15:48.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.   已告知点击sso登录输入域名，用微信绑定
2.
3.用户确认同意关单
#ID    01ES0K58J4BTBAEUJJAKF75AES000RJC
"
INC2043662,"Ncep Event-System Issue-添加讲者报错","2025-04-09 20:09:16.000000","2025-04-09 20:10:32.000000",kcpj788,"PRID:KWTD430
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
添加讲者报错，讲者有效期不在议题时间内
Troubleshooting Steps:
1.会议开展时间讲者已过期
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RFE"
SCTASK0922230,"Ncep Event-Business Rule-是否可以关会","2025-04-09 20:08:04.000000","2025-04-09 20:23:14.000000",kcpj788,"PRID:KNJL704
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
会议未共享屏幕是否可以关会
Troubleshooting Steps:
1.不影响关会操作
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RF4"
INC2043651,"Tencent Meeting-System issue-腾讯会议无法看到视频","2025-04-09 20:07:26.000000","2025-04-09 20:09:35.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已给用户远程设置代理解决
2.
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000RJ5
"
INC2043650,"Ncep Event-Compliance Rule-无法修改会议时间","2025-04-09 20:07:22.000000","2025-04-09 20:08:38.000000",kqqs793,"PRID：KGFL186
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 13212010971
Problem Description:用户表示无法修改会议时间，无法编辑
Troubleshooting Steps:
1，告知用户19点后无法修改调整会议
2，
3，用户同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJN"
SCTASK0922227,"Ncep Event-Compliance Rule-会议状态-KMZF350","2025-04-09 20:06:33.000000","2025-04-10 08:37:22.000000",kqqs793,"PRID：KGFL186
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 13212010971
Problem Description:
1，用户表示会议已经开始了，已经开完了，但是目前一直显示待执行，用户询问什么原因，用户已经联络过NCEP邮箱，NCEP邮箱回复建议联系7575查询会议未开始问题
2，EC250330357358
3，派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJJ"
SCTASK0922226,NCEP-CRM-实名认证-使用家人手机号认证,"2025-04-09 20:06:32.000000","2025-04-09 20:22:52.000000",kcpj788,"PRID:KWML993
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15642389672
Problem Description:
客户使用家人手机号认证后显示认证未实名
Troubleshooting Steps:
1.不可以使用家人手机号，必须是客户自己本人实名开户的手机号
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RD5"
SCTASK0922216,"Ncep Speaker-Special Process-冻结","2025-04-09 20:04:57.000000","2025-04-09 20:05:46.000000",kvbb326,"PRID:KXVF451
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18233960812
Problem Description:
1.讲者冻结如何解决？
2.
3.

"
SCTASK0922208,"Ncep Event-Compliance Rule-录制问题","2025-04-09 20:03:35.000000","2025-04-10 08:37:38.000000",kqqs793,"PRID：KJFV172
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 19828717843
Problem Description:
1，用户表示会议录制只录到了开头，后面都没有，用户询问什么原因
2，EC2500408375083
3，派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJH"
INC2043629,Office-Outlook-邮箱无法收发,"2025-04-09 20:03:16.000000","2025-04-09 20:04:57.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已告知需要关闭退出zscaler 解决
2.
3.用户确认同意关单
#ID01ES0K58J4BTBAEUJJAKF75AES000RIM
"
INC2043610,"Mobile Portal-Logon-不在可用","2025-04-09 20:00:56.000000","2025-04-09 20:04:17.000000",kcpj788,"PRID:kvpm463
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
打开掌上AZ显示不在可用
Troubleshooting Steps:
1.卸载重装
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJK
"
SCTASK0922186,"Ncep Event-ContentHub-实际播放课件如何关联会议","2025-04-09 20:00:28.000000","2025-04-09 20:22:34.000000",kcpj788,"PRID:KXFK284
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
通过选择材料播放进行的实际播放课件如何关联会议
Troubleshooting Steps:
1.无需关联
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJF"
SCTASK0922185,Workmate-赞助-issue-加急审批流,"2025-04-09 20:00:23.000000","2025-04-10 14:14:24.000000",kvbb326,"PRID: KVJF020
User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话: 15950520562
Problem Description:
1 用户反馈 sp202500565 目前在等待确认上会节点，是否可以后台干预加急！
2.         尝试派单后台。不能确保可以干预审批流。
3. 转单到相关团队"
INC2043604,BOX-Logon-box无法登陆,"2025-04-09 19:59:56.000000","2025-04-09 20:02:26.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.    给用户发送外网网址无法登陆，建议重新申请权限
2.
3.用户确认同意关单
#ID   01ES0K58J4BTBAEUJJAKF75AES000RIM
 "
SCTASK0922176,"Tencent Meeting-Business Rule-露脸录屏","2025-04-09 19:58:54.000000","2025-04-09 20:22:20.000000",kcpj788,"PRID:KFLT185
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
是否仅能会前和会后露脸录屏
Troubleshooting Steps:
1.全程录屏共享屏幕之前和共享屏幕之后可以露脸
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RIC"
SCTASK0922161,"NCEP Event-Tencent-看不到参会者画面","2025-04-09 19:56:04.000000","2025-04-10 08:37:45.000000",kvbb326,"PRID:KQXK232
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:15234116181
Problem Description:
1.腾讯会议会议组织者可以看到参会者视频画面但是DSM看不到其他参会者的画面。CC250402363340
2.尝试派单，已建议报备，咨询腾讯客服。
3.转单相关团队。"
INC2043562,"Ncep Event-4D-核实无效参会人","2025-04-09 19:52:54.000000","2025-04-10 08:37:57.000000",kdxd911,"PRID：KPNL775
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15871982852
Problem Description:
1  用户反馈在我的客户里面显示的是已实名认证，但是在合规看板显示的是未认证
2.  会议号：CC250408377813  需要后台协助核查
3派单至相关团队
 ID：01ES0K58J4BTBAEUJJAKF75AES000RJM"
INC2043553,"Tencent Meeting-System issue-腾讯会议无法听到声音","2025-04-09 19:50:50.000000","2025-04-09 19:59:13.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已给用户远程和设置代理解决
2.
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000RI9
"
INC2043542,【Win11】ディスプレイの明るさが勝手に暗くなり見えにくくなります,"2025-04-09 19:48:04.000000","2025-04-09 19:59:46.000000",khzt000,"【詳細】
【Win11】ディスプレイの明るさが勝手に暗くなり見えにくくなります

【対応】
#ID:01ES0K58J4BTBAEUJJAKF75AES000PA0
リモートでコンパネ＞デバイスマネージャー＞デバイスドライバアンインストールPC再起動　
夜間モードオフ＞解決。"
SCTASK0922122,"Ncep Event-Other-临时变更讲者","2025-04-09 19:47:34.000000","2025-04-09 19:48:07.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  临时变更取消建议报备飞检
2.
3.用户确认同意关单
#ID  
01ES0K58J4BTBAEUJJAKF75AES000RI4"
SCTASK0922116,Workmate-赞助-Other-赞助退回,"2025-04-09 19:46:18.000000","2025-04-10 11:07:28.000000",kcpj788,"PRID：KLZP728
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8618260599380
Problem Description:
1.赞助申请当前显示退回，用户咨询如何处理
2.
3.转单到相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJA"
INC2043534,"Win 11-How to Use-PPT出现报错","2025-04-09 19:46:00.000000","2025-04-10 10:07:59.000000",kqqs793,"PRID：KMFW902
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 13904081682
Problem Description:
1，用户表示PPT保存后就无法打开了，总是提示报错，重启也无法打开，用户表示需要协助，表示明天就需要使用了，今天需要解决
2，
3，派单至相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJ9"
INC2043515,"Tencent Meeting-System Issue-入会白屏","2025-04-09 19:43:41.000000","2025-04-09 19:53:32.000000",kcpj788,"PRID:KJDC339
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
腾讯会议入会白屏
Troubleshooting Steps:
1.开启代理
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RIN"
SCTASK0922103,CtripBiz-Process-Hotel-协议酒店问题,"2025-04-09 19:43:13.000000","2025-04-09 19:44:04.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.   已给用户携程商旅电话
2.
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000RHP"
SCTASK0922083,"Ncep Event-Compliance Rule-参会者来源","2025-04-09 19:40:24.000000","2025-04-09 20:22:00.000000",kcpj788,"PRID:kqgr967
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
参会者来自于三个门店是否合规
Troubleshooting Steps:
1.建议咨询NCEP Support
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJ6"
SCTASK0922080,NCEP-CRM-实名认证-实名申诉查询,"2025-04-09 19:39:57.000000","2025-04-09 19:40:32.000000",kvbb326,"PRID:KNPG728

User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:13752935613
Problem Description:
1.医生实名认证失败，显示未实名。
2.
3.

"
SCTASK0922077,"Tencent Meeting-Business Rule-切换入会账号-KPDN743","2025-04-09 19:38:52.000000","2025-04-09 20:21:33.000000",kcpj788,"PRID:KPDN743
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Problem Description:
客户未使用认证e学荟的账号登录腾讯会议，但入会后有进行手机号验证，后续又切换了登录账号，是否可以计为有效参会客户
Troubleshooting Steps:
1.建议等待会后审核结果
2.
3.用户认可，同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJ2"
SCTASK0922065,"Ncep Event-SOW-讲者协议签署调查请求-会议相关","2025-04-09 19:37:09.000000","2025-04-10 14:42:11.000000",kvbb326,"PRID: KPMW467

User Current Location/用户当前位置: 
User Contact Phone NO./用户联系电话: 
Problem Description:
1 用户反馈 CC250408377264 GZTR1766H0053T 讲者协议昨天已签署过，目前显示未签收，会后刚刚再次转发，讲者再次签署，依然显示未签署。大概时间昨天20：12签署协议。
2. 辛苦同事协助调查。
3. 转单到相关团队"
SCTASK0922064,"Ncep Event-Compliance Rule-下线会议规则","2025-04-09 19:36:54.000000","2025-04-09 19:37:27.000000",kqqs793,"PRID：KSJZ861
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 15701645549
Problem Description:用户询问线下会创建规则或NCEP使用指南
Troubleshooting Steps:
1，给用户发送NCEP使用手册
2，
3，用户同意关单
#ID：01ES0K58J4BTBAEUJJAKF75AES000RJ3"
INC2043482,IPAD-Password-平板密码忘记，锁屏倒计时,"2025-04-09 19:35:23.000000","2025-04-09 19:39:01.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.锁屏倒计时15分钟，建议倒计时i结束之后再试
2.
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000RHI"
SCTASK0922041,"Ncep Speaker-Renew-讲者续签流程","2025-04-09 19:31:27.000000","2025-04-09 19:32:09.000000",kdxd911,"PRID：
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+86 
Problem Description:
Troubleshooting Steps:
1.  已给用户讲解
2.
3.用户确认同意关单
#ID  01ES0K58J4BTBAEUJJAKF75AES000RGQ"
INC2043455,"NCEP Event-Tencent-验证失败","2025-04-09 19:30:25.000000","2025-04-09 19:31:11.000000",kvbb326,"PRID:KXSB607
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:16689710722
Problem Description:
1.医生腾讯会议，会议号加入会议，验接码验证身份失败是否故障导致？
2.
3.

PRID:
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Troubleshooting Steps:
1.转发文章医生阅读后退出重新登录再次验证身份，或者提供会议二维码验证身份。
2.
3.用户认可，同意关单
#ID:01ES0K58J4BTBAEUJJAKF75AES000RIT
"
SCTASK0922023,"Mobile Portal-进药管理-搜索目标机构","2025-04-09 19:29:34.000000","2025-04-10 15:03:03.000000",kcpj788,"PRID：KQZS619
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:+8618696182011
Problem Description:
1.进药管理搜索不到目标机构：荆州市中医医院
2.
3.转单到相关团队
#ID：01ES0K58J4BTBAEUJJAKF75AES000RIV"
INC2043447,"NCEP Event-Tencent-结束按钮不显示","2025-04-09 19:28:52.000000","2025-04-09 19:29:36.000000",kvbb326,"PRID:KFLZ882
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:18678060611
Problem Description:
1.腾讯会议没有结束按钮。
2.
3.

PRID:
User Current Location/用户当前位置:
User Contact Phone NO./用户联系电话:
Troubleshooting Steps:
1.应用-NCEP助手-结束按钮。
2.
3.用户认可，同意关单
#ID:01ES0K58J4BTBAEUJJAKF75AES000RJ0
"
